Order_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit,Unit_Price
ORD-2023-00859,2023-11-21,2023-11-25,Same Day,Home Office,South,Technology,Accessories,278.04,4,0.0,2.12,69.51
ORD-2023-00860,2023-06-29,2023-07-01,First Class,Consumer,Central,Furniture,Chairs,1992.06,10,0.1,-90.39,221.34
ORD-2023-00861,2023-02-28,2023-03-03,Standard Class,Corporate,South,Technology,Accessories,491.0,10,0.0,-26.77,49.1
ORD-2023-00862,2022-09-10,2022-09-17,Standard Class,Corporate,East,Office Supplies,Paper,196.91,9,0.1,-14.17,24.31
ORD-2023-00863,2021-12-16,2021-12-23,Second Class,Consumer,East,Technology,Monitors,884.52,2,0.0,308.27,442.26
ORD-2023-00864,2022-06-12,2022-06-18,Second Class,Corporate,South,Technology,Accessories,360.75,8,0.3,63.8,64.42
ORD-2023-00865,2022-04-04,2022-04-09,First Class,Home Office,West,Office Supplies,Labels,78.7,10,0.0,14.23,7.87
ORD-2023-00866,2022-06-15,2022-06-16,Second Class,Consumer,South,Office Supplies,Labels,44.65,5,0.0,4.1,8.93
ORD-2023-00867,2021-09-18,2021-09-25,First Class,Home Office,West,Office Supplies,Binders,71.17,6,,21.28,13.18
ORD-2023-00868,2023-01-18,2023-01-25,First Class,Corporate,South,Technology,Laptops,2310.91,3,0.2,-28.7,962.88
ORD-2023-00869,2022-10-10,2022-10-12,Same Day,Home Office,West,Technology,Monitors,2041.3,5,0.0,176.28,408.26
ORD-2023-00870,2022-10-18,2022-10-21,Standard Class,Home Office,East,Office Supplies,Pens,81.71,9,0.3,18.8,12.97
ORD-2023-00871,2023-02-11,2023-02-12,First Class,Corporate,East,Office Supplies,Labels,60.54,6,0.0,-5.75,10.09
ORD-2023-00872,2023-03-14,2023-03-17,Same Day,Consumer,West,Office Supplies,Binders,47.25,3,0.0,5.51,15.75
ORD-2023-00873,2021-05-28,2021-06-02,Same Day,Corporate,Central,Office Supplies,Labels,32.45,5,0.0,0.55,6.49
ORD-2023-00874,2021-04-21,2021-04-28,First Class,Consumer,West,Office Supplies,Labels,45.23,5,0.1,-1.73,10.05
ORD-2023-00875,2022-03-23,2022-03-30,Second Class,Consumer,Central,Furniture,Storage,470.9,4,0.3,-1.49,168.18
ORD-2023-00876,2021-12-11,2021-12-12,Same Day,Corporate,East,Office Supplies,Paper,32.3,2,0.0,0.28,16.15
ORD-2023-00877,2021-11-01,2021-11-07,Same Day,Home Office,Central,Technology,Phones,2909.62,7,0.0,758.51,415.66
ORD-2023-00878,2021-07-03,2021-07-10,Same Day,Home Office,East,Furniture,Bookcases,1540.84,8,0.3,184.18,275.15
ORD-2023-00879,2021-06-19,2021-06-20,Standard Class,Consumer,West,Furniture,Bookcases,969.75,8,0.3,142.15,173.17
ORD-2023-00880,2022-01-06,2022-01-10,Standard Class,Home Office,Central,Technology,Monitors,2402.68,8,0.3,672.66,429.05
ORD-2023-00881,2023-04-11,2023-04-18,Second Class,Consumer,Central,Technology,Phones,231.88,1,0.1,27.76,257.65
ORD-2023-00882,2022-03-01,2022-03-07,Standard Class,Home Office,West,Office Supplies,Labels,14.24,2,0.0,0.66,7.12
ORD-2023-00883,2021-09-21,2021-09-26,Standard Class,Consumer,Central,Technology,Monitors,1391.52,4,0.3,158.92,496.97
ORD-2023-00884,2023-01-15,2023-01-20,First Class,Home Office,West,Technology,Phones,830.68,3,0.1,64.39,307.66
ORD-2023-00885,2023-12-30,2024-01-03,First Class,Home Office,West,Technology,Accessories,129.07,3,0.2,32.69,53.78
ORD-2023-00886,2022-05-01,2022-05-02,Standard Class,Home Office,West,Furniture,Tables,2670.52,4,0.0,881.01,667.63
ORD-2023-00887,2023-05-15,2023-05-16,Second Class,Corporate,Central,Technology,Laptops,10304.37,9,0.0,432.09,1144.93
ORD-2023-00888,2023-05-22,2023-05-28,First Class,Consumer,South,Technology,Monitors,1164.36,3,0.2,112.85,485.15
ORD-2023-00889,2023-05-10,2023-05-17,Second Class,Home Office,Central,Furniture,Tables,1429.2,3,0.0,397.88,476.4
ORD-2023-00890,2023-12-25,2023-12-26,Standard Class,Corporate,West,Technology,Laptops,6000.07,9,0.1,1834.78,740.75
ORD-2023-00891,2022-07-15,2022-07-16,Second Class,Consumer,Central,Furniture,Bookcases,387.68,2,0.1,72.4,215.38
ORD-2023-00892,2023-09-30,2023-10-01,First Class,Home Office,East,Technology,Phones,3228.12,9,0.0,977.48,358.68
ORD-2023-00893,2022-10-14,2022-10-21,Second Class,Consumer,West,Office Supplies,Pens,82.74,7,0.0,14.58,11.82
ORD-2023-00894,2022-06-15,2022-06-16,Second Class,Home Office,South,Office Supplies,Labels,42.34,9,0.3,5.64,6.72
ORD-2023-00895,2022-05-26,2022-06-01,First Class,Home Office,West,Furniture,Bookcases,1602.18,10,0.1,371.46,178.02
ORD-2023-00896,2023-12-03,2023-12-09,Same Day,Corporate,Central,Furniture,Storage,664.4,4,0.0,136.93,166.1
ORD-2023-00897,2021-06-07,2021-06-13,Standard Class,Consumer,Central,Furniture,Storage,495.0,4,0.0,-30.61,123.75
ORD-2023-00898,2023-11-08,2023-11-14,Same Day,Consumer,South,Office Supplies,Pens,33.21,3,0.1,-2.24,12.3
ORD-2023-00899,2021-01-15,2021-01-21,Second Class,Consumer,South,Office Supplies,Paper,82.61,7,0.3,-7.81,16.86
ORD-2023-00900,2021-12-25,2021-12-26,Second Class,Consumer,South,Office Supplies,Paper,164.88,6,0.0,38.23,27.48
ORD-2023-00901,2021-08-20,2021-08-23,First Class,Consumer,South,Furniture,Storage,485.73,4,0.2,16.24,151.79
ORD-2023-00902,2022-03-13,2022-03-14,First Class,Corporate,South,Furniture,Bookcases,1817.64,10,0.1,451.85,201.96
ORD-2023-00903,2021-04-28,2021-05-01,Same Day,Home Office,South,Office Supplies,Paper,19.15,1,0.2,-0.32,23.94
ORD-2023-00904,2023-04-04,2023-04-07,Second Class,Home Office,Central,Technology,Phones,271.34,1,0.0,-15.12,271.34
ORD-2023-00905,2021-01-15,2021-01-17,Same Day,Consumer,South,Office Supplies,Binders,89.7,5,0.0,21.88,17.94
ORD-2023-00906,2021-08-11,2021-08-15,First Class,Home Office,East,Furniture,Storage,1150.8,8,0.0,-104.23,143.85
ORD-2023-00907,2022-08-07,2022-08-08,Second Class,Consumer,East,Technology,Accessories,114.67,3,0.1,38.48,42.47
ORD-2023-00908,2021-09-01,2021-09-05,First Class,Corporate,East,Technology,Laptops,5629.06,8,0.2,1385.6,879.54
ORD-2023-00909,2021-09-27,2021-09-28,Same Day,Home Office,South,Technology,Accessories,117.48,2,0.0,8.44,58.74
ORD-2023-00910,2023-05-30,2023-06-04,First Class,Home Office,West,Technology,Laptops,747.96,1,0.1,-33.94,831.07
ORD-2023-00911,2023-11-14,2023-11-16,Second Class,Home Office,East,Technology,Monitors,1870.4,4,0.0,464.95,467.6
ORD-2023-00912,2021-07-31,2021-08-06,Same Day,Consumer,South,Office Supplies,Binders,128.16,9,0.2,17.77,17.8
ORD-2023-00913,2023-04-02,2023-04-03,Second Class,Consumer,East,Office Supplies,Binders,61.9,5,0.0,20.79,12.38
ORD-2023-00914,2023-04-15,2023-04-20,Same Day,Consumer,West,Office Supplies,Binders,67.16,5,0.3,2.13,19.19
ORD-2023-00915,2021-04-16,2021-04-19,Same Day,Consumer,South,Furniture,Storage,416.4,2,0.0,71.14,208.2
ORD-2023-00916,2022-01-08,2022-01-09,Standard Class,Corporate,East,Office Supplies,Labels,9.2,1,0.0,2.18,9.2
ORD-2023-00917,2023-06-02,2023-06-04,Standard Class,Home Office,Central,Furniture,Storage,868.77,5,0.1,169.77,193.06
ORD-2023-00918,2023-01-11,2023-01-17,First Class,Corporate,East,Technology,Phones,2104.48,10,0.2,109.9,263.06
ORD-2023-00919,2021-09-25,2021-10-01,Standard Class,Consumer,South,Furniture,Tables,6784.3,10,0.0,7.31,678.43
ORD-2023-00920,2021-07-22,2021-07-23,Same Day,Home Office,East,Office Supplies,Binders,110.52,9,0.2,10.44,15.35
ORD-2023-00921,2023-05-07,2023-05-12,Second Class,Consumer,West,Technology,Laptops,3829.12,5,0.2,673.25,957.28
ORD-2023-00922,2023-05-09,2023-05-14,Same Day,Consumer,South,Furniture,Chairs,3073.14,9,0.0,25.54,341.46
ORD-2023-00923,2022-01-25,2022-01-31,Standard Class,Home Office,West,Technology,Accessories,275.0,7,0.1,-3.06,43.65
ORD-2023-00924,2023-03-11,2023-03-15,Same Day,Home Office,South,Technology,Laptops,11989.4,10,,2285.36,1198.94
ORD-2023-00925,2023-10-29,2023-11-04,Same Day,Home Office,West,Office Supplies,Binders,131.13,9,0.0,35.03,14.57
ORD-2023-00926,2021-04-04,2021-04-09,Second Class,Consumer,West,Office Supplies,Pens,52.68,4,0.0,14.8,13.17
ORD-2023-00927,2022-03-07,2022-03-12,Second Class,Consumer,Central,Furniture,Tables,1351.36,2,0.0,18.25,675.68
ORD-2023-00928,2021-10-01,2021-10-05,First Class,Home Office,West,Furniture,Bookcases,2506.1,10,0.0,268.76,250.61
ORD-2023-00929,2021-12-28,2021-12-31,First Class,Home Office,East,Technology,Accessories,52.21,1,0.2,11.89,65.26
ORD-2023-00930,2022-02-27,2022-03-06,First Class,Home Office,South,Office Supplies,Paper,202.56,8,0.0,39.55,25.32
ORD-2023-00931,2023-06-08,2023-06-11,Second Class,Corporate,East,Office Supplies,Labels,19.57,3,0.1,2.84,7.25
ORD-2023-00932,2022-01-05,2022-01-11,Same Day,Home Office,East,Technology,Laptops,6258.6,5,0.0,2014.17,1251.72
ORD-2023-00933,2023-05-24,2023-05-26,Standard Class,Consumer,West,Furniture,Tables,2312.52,8,0.3,-59.74,412.95
ORD-2023-00934,2023-02-13,2023-02-17,Standard Class,Home Office,West,Office Supplies,Binders,13.19,1,0.0,2.99,13.19
ORD-2023-00935,2022-07-03,2022-07-05,Standard Class,Consumer,East,Office Supplies,Paper,258.1,10,,-1.01,25.81
ORD-2023-00936,2023-09-11,2023-09-18,Second Class,Consumer,West,Technology,Accessories,496.62,10,0.1,138.22,55.18
ORD-2023-00937,2021-09-10,2021-09-11,First Class,Consumer,East,Furniture,Tables,619.84,1,0.0,89.26,619.84
ORD-2023-00938,2022-04-10,2022-04-14,Standard Class,Consumer,West,Furniture,Tables,4039.7,7,0.0,520.16,577.1
ORD-2023-00939,2021-08-14,2021-08-16,Second Class,Corporate,West,Office Supplies,Labels,15.66,2,0.0,2.42,7.83
ORD-2023-00940,2021-12-31,2022-01-04,Second Class,Consumer,West,Technology,Accessories,546.03,9,0.0,159.98,60.67
ORD-2023-00941,2022-07-10,2022-07-14,Standard Class,Corporate,Central,Technology,Accessories,354.54,6,0.0,85.98,59.09
ORD-2023-00942,2022-10-18,2022-10-20,Second Class,Home Office,East,Technology,Phones,1693.5,7,0.1,182.39,268.81
ORD-2023-00943,2022-07-25,2022-07-27,Same Day,Home Office,West,Furniture,Chairs,402.8,2,0.0,4.43,201.4
ORD-2023-00944,2023-09-13,2023-09-19,Same Day,Corporate,Central,Furniture,Bookcases,1384.21,7,0.2,479.37,247.18
ORD-2023-00945,2023-12-30,2024-01-03,Same Day,Corporate,South,Office Supplies,Binders,92.81,9,0.2,7.49,12.89
ORD-2023-00946,2022-04-27,2022-04-30,Standard Class,Home Office,East,Office Supplies,Labels,10.24,1,,-0.08,10.24
ORD-2023-00947,2022-12-17,2022-12-20,Standard Class,Consumer,East,Office Supplies,Labels,27.18,3,0.0,6.25,9.06
ORD-2023-00948,2021-04-25,2021-05-01,Second Class,Consumer,East,Office Supplies,Labels,28.08,3,0.0,-0.43,9.36
ORD-2023-00949,2021-08-06,2021-08-12,Standard Class,Corporate,South,Furniture,Chairs,2533.1,10,0.0,640.13,253.31
ORD-2023-00950,2021-06-11,2021-06-13,Second Class,Corporate,East,Technology,Phones,679.52,2,0.0,-66.35,339.76
ORD-2023-00951,2023-12-17,2023-12-23,Second Class,Home Office,South,Technology,Laptops,5089.23,5,0.1,-428.05,1130.94
ORD-2023-00952,2021-05-03,2021-05-09,Second Class,Consumer,Central,Office Supplies,Paper,19.96,1,0.2,-0.18,24.95
ORD-2023-00953,2022-06-13,2022-06-18,Same Day,Home Office,South,Technology,Monitors,4949.46,9,0.0,324.55,549.94
ORD-2023-00954,2021-09-14,2021-09-20,Same Day,Home Office,West,Technology,Accessories,179.32,4,0.1,-5.92,49.81
ORD-2023-00955,2023-04-10,2023-04-17,First Class,Corporate,South,Technology,Phones,2065.07,7,0.0,608.15,295.01
ORD-2023-00956,2021-06-09,2021-06-12,Standard Class,Consumer,Central,Furniture,Tables,6989.0,10,0.0,,698.9
ORD-2023-00957,2022-09-26,2022-09-28,Standard Class,Consumer,West,Office Supplies,Paper,192.42,9,0.0,43.28,21.38
ORD-2023-00958,2021-04-04,2021-04-05,Same Day,Home Office,West,Furniture,Chairs,1997.58,6,,333.34,332.93
ORD-2023-00959,2022-10-07,2022-10-14,Second Class,Home Office,South,Furniture,Bookcases,1014.2,7,0.3,86.9,206.98
ORD-2023-00960,2023-10-26,2023-11-02,Standard Class,Corporate,Central,Office Supplies,Paper,73.05,3,0.0,-7.2,24.35
ORD-2023-00961,2023-08-07,2023-08-08,Second Class,Consumer,Central,Office Supplies,Paper,32.82,2,0.3,1.97,23.44
ORD-2023-00962,2023-07-06,2023-07-13,First Class,Home Office,East,Office Supplies,Binders,57.45,3,0.0,-3.34,19.15
ORD-2023-00963,2021-06-03,2021-06-05,Second Class,Consumer,South,Furniture,Chairs,2017.61,10,0.3,234.93,288.23
ORD-2023-00964,2023-10-19,2023-10-20,Standard Class,Home Office,Central,Technology,Laptops,8534.88,8,0.0,-604.41,1066.86
ORD-2023-00965,2021-05-26,2021-05-28,Standard Class,Corporate,Central,Technology,Accessories,459.2,8,0.0,70.11,57.4
ORD-2023-00966,2021-03-23,2021-03-26,Same Day,Home Office,West,Furniture,Tables,2556.9,5,0.1,438.69,568.2
ORD-2023-00967,2023-02-05,2023-02-06,First Class,Corporate,South,Office Supplies,Binders,101.3,7,0.2,26.57,18.09
ORD-2023-00968,2021-01-17,2021-01-19,Second Class,Home Office,West,Office Supplies,Paper,38.48,2,0.0,10.44,19.24
ORD-2023-00969,2022-12-16,2022-12-20,Standard Class,Corporate,South,Technology,Laptops,5538.74,8,0.3,-361.81,989.06
ORD-2023-00970,2023-03-24,2023-03-31,Standard Class,Home Office,East,Technology,Phones,1753.78,7,0.0,88.4,250.54
ORD-2023-00971,2021-08-23,2021-08-26,Same Day,Home Office,East,Furniture,Storage,1525.12,8,0.0,333.17,190.64
ORD-2023-00972,2023-02-18,2023-02-19,Standard Class,Home Office,Central,Technology,Laptops,6187.59,6,0.1,821.53,1145.85
ORD-2023-00973,2021-12-27,2021-12-28,First Class,Corporate,South,Technology,Phones,957.72,3,0.0,-32.22,319.24
ORD-2023-00974,2022-06-16,2022-06-18,Second Class,Home Office,South,Office Supplies,Labels,7.98,1,0.0,0.76,7.98
ORD-2023-00975,2023-09-14,2023-09-18,Same Day,Corporate,East,Furniture,Tables,2687.45,9,0.3,-1.95,426.58
ORD-2023-00976,2021-06-09,2021-06-15,Second Class,Consumer,South,Furniture,Bookcases,1854.32,10,0.2,428.44,231.79
ORD-2023-00977,2021-10-30,2021-11-03,Same Day,Consumer,West,Office Supplies,Pens,83.94,6,0.0,26.85,13.99
ORD-2023-00978,2021-07-19,2021-07-20,Same Day,Consumer,South,Furniture,Chairs,829.86,4,0.3,74.32,296.38
ORD-2023-00979,2022-03-06,2022-03-08,First Class,Consumer,South,Office Supplies,Binders,177.3,10,0.0,44.95,17.73
ORD-2023-00980,2023-07-23,2023-07-27,Same Day,Home Office,West,Furniture,Bookcases,1219.4,7,0.0,102.99,174.2
ORD-2023-00981,2023-05-28,2023-05-31,Same Day,Consumer,West,Office Supplies,Pens,31.3,3,0.2,2.28,13.04
ORD-2023-00982,2021-07-23,2021-07-24,First Class,Home Office,South,Furniture,Bookcases,457.24,2,0.0,75.21,228.62
ORD-2023-00983,2023-06-29,2023-07-04,Standard Class,Home Office,South,Furniture,Chairs,2276.7,10,0.0,143.45,227.67
ORD-2023-00984,2021-08-23,2021-08-25,Same Day,Home Office,South,Technology,Laptops,7205.12,8,0.0,-635.57,900.64
ORD-2023-00985,2022-04-04,2022-04-09,First Class,Consumer,South,Furniture,Storage,610.9,5,0.0,167.55,122.18
ORD-2023-00986,2021-02-01,2021-02-02,Standard Class,Corporate,West,Furniture,Tables,1445.76,3,0.0,192.48,481.92
ORD-2023-00987,2022-05-11,2022-05-16,Same Day,Consumer,Central,Office Supplies,Pens,68.53,7,0.0,22.16,9.79
ORD-2023-00988,2021-12-22,2021-12-26,Same Day,Home Office,East,Technology,Monitors,1834.7,6,0.2,171.26,382.23
ORD-2023-00989,2022-06-17,2022-06-24,Same Day,Home Office,West,Office Supplies,Binders,178.65,9,0.0,49.82,19.85
ORD-2023-00990,2021-02-26,2021-03-03,Second Class,Consumer,South,Technology,Phones,2461.5,9,0.0,642.92,273.5
ORD-2023-00991,2022-01-18,2022-01-20,First Class,Home Office,South,Office Supplies,Binders,64.48,4,0.0,7.57,16.12
ORD-2023-00992,2022-07-18,2022-07-19,Standard Class,Home Office,Central,Office Supplies,Labels,14.78,3,0.3,,7.04
ORD-2023-00993,2021-08-08,2021-08-10,Standard Class,Home Office,South,Technology,Phones,1855.15,5,0.0,228.94,371.03
ORD-2023-00994,2023-10-03,2023-10-10,Standard Class,Corporate,East,Furniture,Bookcases,191.18,1,0.1,43.64,212.42
ORD-2023-00995,2023-07-13,2023-07-20,First Class,Corporate,South,Technology,Laptops,3400.14,3,0.0,-96.87,1133.38
ORD-2023-00996,2023-09-19,2023-09-24,First Class,Corporate,West,Office Supplies,Paper,186.56,10,0.2,,23.32
ORD-2023-00997,2021-02-17,2021-02-22,Standard Class,Home Office,East,Furniture,Chairs,2814.39,9,0.0,550.58,312.71
ORD-2023-00998,2021-06-20,2021-06-26,Second Class,Consumer,Central,Technology,Phones,1236.57,3,0.0,-85.28,412.19
ORD-2023-00999,2023-06-13,2023-06-18,Same Day,Corporate,Central,Technology,Accessories,291.97,7,0.0,7.88,41.71
